Hôpital_ID,Nom_Hôpital,Capacité_Lits,Code Postal,Ville,Département,Région,Spécialités_Disponibles
44b9bf53-ee20-407d-ac37-4ad25277cf8e,Bouvet Lecomte S.A.,381,38967,ChauvetBourg,Essonne,Rhone-Alpes,"Urgences, Pédiatrie, Chirurgie"
4a0f50d5-f4a3-45e5-9bbf-71bfda94e71b,Antoine et Fils,420,15546,Lecomte,Isère,Bretagne,"Dermatologie, Urgences, Chirurgie"
6e272f9f-227b-4a50-a502-7469df6ce5eb,Monnier et Fils,136,17140,Sainte Eugène,Gard,Poitou-Charentes,"Chirurgie, Urgences, Pédiatrie"
df616ece-b1cc-46d5-aa20-e89afab005a0,Delattre S.A.R.L.,341,70348,Brunel,Maine-et-Loire,Pays-de-Loire,"Dermatologie, Cardiologie, Chirurgie"
704305d5-d9c0-4710-9ea7-2818da8be36e,Marion Bailly et Fils,81,66406,Morvannec,Jura,Guyane,"Dermatologie, Chirurgie, Pédiatrie"
d75d146b-2115-489e-a5e8-fac3cddd07fe,Delorme Aubry SARL,383,68053,Martelnec,Loiret,Province-Alpes-Côte d'Azur,"Chirurgie, Urgences, Dermatologie"
8cd9fb28-6f60-4937-be3f-10f2161a04d0,Deschamps,216,04850,Piresdan,Lot-et-Garonne,Franche-Comté,"Cardiologie, Urgences, Pédiatrie"
f7e6f44e-226f-4d6b-869e-6659f8b842f2,Philippe,56,80736,Cousin,Ardèche,Province-Alpes-Côte d'Azur,"Urgences, Chirurgie, Dermatologie"
aaf09e30-fce4-44d4-aa74-d8c192a92039,Boulay,251,10072,Sainte Michèle,Nièvre,Alsace,"Urgences, Cardiologie, Dermatologie"
2a675cde-7e3f-4b20-85e0-f1773c347945,Ferrand S.A.S.,155,90224,Sainte Laurent,Charente,Picardie,"Chirurgie, Urgences, Cardiologie"
ee1f189b-ec90-4597-8dde-963df97d751f,Gilbert,66,84993,Hernandez-sur-Mer,Landes,Limousin,"Cardiologie, Chirurgie, Pédiatrie"
582b081e-8bf9-4d0d-b27c-a2b089b92217,Lambert,432,96630,Laurentdan,Cantal,Franche-Comté,"Cardiologie, Pédiatrie, Dermatologie"
11f41c21-ffac-41a3-b120-2167de669d09,Hamon Roy S.A.R.L.,249,82214,Léger,Yonne,Bourgogne,"Pédiatrie, Cardiologie, Urgences"
ef2b61c2-45c6-40bd-89ae-335bffe289d9,Humbert,178,50376,Chauvet-les-Bains,Manche,Polynésie française,"Cardiologie, Chirurgie, Pédiatrie"
2f4defdf-ae9a-4dce-8814-4e578fadf641,Bruneau Lucas S.A.R.L.,135,90771,Martins-sur-Voisin,Loiret,Champagne-Ardenne,"Chirurgie, Cardiologie, Pédiatrie"
6af87feb-3668-4395-a335-7c62869f45ad,Guillaume,287,05738,Dufour,Côtes-d'Armor,Franche-Comté,"Chirurgie, Cardiologie, Pédiatrie"
f5c88ff9-b918-464b-9e23-d137eda5fd08,Millet,457,95236,Meyerboeuf,Eure-et-Loir,Saint-Barthélémy,"Cardiologie, Dermatologie, Urgences"
4487c67a-2564-4379-9594-67e5a3658009,Bourdon Boyer et Fils,341,89667,Rodrigues,Ain,Poitou-Charentes,"Dermatologie, Chirurgie, Urgences"
5421f1f3-4836-4273-8405-698e628a0190,Klein,98,55974,DuvalBourg,Haute-Savoie,Province-Alpes-Côte d'Azur,"Urgences, Pédiatrie, Dermatologie"
162f8e6a-d701-4c21-a35a-4a402b98b58f,Gomez Courtois SARL,90,50984,Lefèvre,Tarn,Centre,"Urgences, Pédiatrie, Cardiologie"
d36fc063-478c-4013-bbb5-d714d6ee0e45,Ferreira et Fils,124,04520,Saint Roger,Vienne,Guadeloupe,"Chirurgie, Dermatologie, Pédiatrie"
cc036d27-5f85-41fc-a841-e485f27becff,Lemaître Gilbert S.A.,320,31665,Ledoux,Ariège,Champagne-Ardenne,"Urgences, Pédiatrie, Cardiologie"
a57b2a21-dc0e-4321-9ad4-19c9103630e0,Meyer,351,15449,Sainte Zacharie,Somme,Limousin,"Cardiologie, Chirurgie, Urgences"
ac972c89-f38a-4c81-82ac-aa5d1f543d36,Roger S.A.S.,421,27969,Bourdon,Nièvre,Nouvelle-Calédonie,"Dermatologie, Cardiologie, Urgences"
eccb7df2-0969-400a-99ee-e7a105739f87,Pichon,489,05893,Brunet,Haute-Corse,Guadeloupe,"Dermatologie, Chirurgie, Cardiologie"
5c597408-ed4c-44da-8be3-645c41ac15fd,Germain,451,97586,Da Silva,Ardennes,Languedoc-Roussillon,"Dermatologie, Cardiologie, Chirurgie"
3ec99168-370c-4d19-8f30-aedee2ee0322,Ramos,251,59354,Collet-la-Forêt,Alpes-de-Haute-Provence,Rhone-Alpes,"Pédiatrie, Cardiologie, Urgences"
c01797d9-28eb-4d7c-8e00-9d6e905bc15b,Blanchet,213,52846,Barbenec,Aube,Bretagne,"Urgences, Dermatologie, Cardiologie"
663e0a4c-9420-4400-813b-683dfd34fd64,Paul De Oliveira SARL,123,92355,Nicolas-sur-Mer,Puy-de-Dôme,Corse,"Pédiatrie, Cardiologie, Chirurgie"
db0b4237-f82b-49e7-a627-ae59d40da44a,Carpentier S.A.S.,410,85496,Sainte Charles,Alpes-de-Haute-Provence,Guyane,"Urgences, Chirurgie, Cardiologie"
841522ef-598d-4e53-b555-ad92bea8af32,Ledoux Maillot et Fils,387,15742,Saint Denis,Alpes-Maritimes,Nouvelle-Calédonie,"Pédiatrie, Urgences, Dermatologie"
1f5dcc76-33df-4ccc-a29b-dc0704a95a8b,Lesage S.A.R.L.,133,36439,Saint Arthur,Creuse,Centre,"Pédiatrie, Chirurgie, Urgences"
db9bae73-1e82-4bf6-8a24-68bb87c7fe78,Barbier,434,89837,Vincent,Landes,Mayotte,"Dermatologie, Urgences, Chirurgie"
4adbf6bb-9564-4555-ae0d-da1926bed8ad,Wagner S.A.R.L.,300,58670,Marchaldan,Val-de-Marne,Martinique,"Dermatologie, Chirurgie, Urgences"
1b424947-0cfc-452b-be12-dbaeed69acb2,Thibault Joly SARL,178,37503,Ribeiro,Savoie,Haute-Normandie,"Cardiologie, Urgences, Dermatologie"
f48fe274-1764-4b3a-a9b0-379e235d0539,Charpentier,340,62861,Bodin,Essonne,Poitou-Charentes,"Cardiologie, Chirurgie, Pédiatrie"
9ea51e45-7f5d-4400-a64b-31941bc05b82,Bertrand Guyon et Fils,361,99743,David,Aveyron,Nord-Pas-de-Calais,"Cardiologie, Urgences, Pédiatrie"
d558b1ce-f92a-446e-b239-1b13f82c68ac,Prévost et Fils,489,70969,Sainte VirginieBourg,Manche,Auvergne,"Cardiologie, Urgences, Pédiatrie"
35c3b8e8-0e29-4e16-bab6-eebb1ee394e4,Ruiz,357,14552,Besnard-sur-Becker,Haute-Saône,Polynésie française,"Chirurgie, Cardiologie, Urgences"
d77ebc6b-7aac-47ad-a23c-ac6acb4b98c0,Thierry Morel S.A.,146,57080,Normandnec,Charente,Corse,"Chirurgie, Cardiologie, Pédiatrie"
1be15ee1-8a0a-4f16-9e43-e7036ef9094f,Joseph,317,61682,Lenoir,Ille-et-Vilaine,Bourgogne,"Urgences, Dermatologie, Pédiatrie"
18a3ae6f-300c-482b-a7fc-afe3647be70d,Hoarau,351,10231,Bigot-sur-Mer,Cantal,Rhone-Alpes,"Urgences, Dermatologie, Pédiatrie"
99eccd39-aa39-498e-8cea-18103faf0aaf,Guibert,62,85497,Parisboeuf,Ille-et-Vilaine,Alsace,"Cardiologie, Pédiatrie, Urgences"
abeda59b-dbf7-410a-a9a8-6519e4d05ba4,Gautier,141,08004,Prévost-sur-Muller,Pyrénées-Orientales,Champagne-Ardenne,"Dermatologie, Cardiologie, Chirurgie"
d191ca3b-856e-4f02-a54e-994bb32dec86,Fernandez,493,75828,Blanc,Ardennes,Rhone-Alpes,"Dermatologie, Urgences, Chirurgie"
36706f32-d38f-4e2a-8ff3-14fd421fdc45,Ribeiro Baron et Fils,377,49535,Blondelnec,Mayotte,Bourgogne,"Chirurgie, Pédiatrie, Urgences"
8aa86fa3-378c-47ad-9d82-47c69db5c04d,Fernandes S.A.,119,89328,Foucher-les-Bains,Bas-Rhin,Saint-Martin,"Cardiologie, Chirurgie, Dermatologie"
c0fe9c1e-a875-49ec-bf81-5143bcfbb503,Menard,458,36313,Leroux-la-Forêt,Haute-Savoie,Saint-Barthélémy,"Chirurgie, Pédiatrie, Cardiologie"
dca7c87e-f6e9-4828-9bef-6fa832ab7f65,Nguyen,467,30355,Chauvet,Savoie,Champagne-Ardenne,"Pédiatrie, Chirurgie, Dermatologie"
e4a4e5c9-4793-4f0f-8565-66d0d3c50a32,Jourdan,383,71433,Leroydan,Manche,Lorraine,"Cardiologie, Dermatologie, Pédiatrie"
44bf8627-7308-4b7f-b77e-f9d034de62bd,Chauvin,175,56459,Muller,Alpes-de-Haute-Provence,Mayotte,"Pédiatrie, Cardiologie, Chirurgie"
105e2a92-3c6e-4651-89e6-69a5094c246f,Deschamps,84,09391,Dumas,Paris,Province-Alpes-Côte d'Azur,"Dermatologie, Pédiatrie, Urgences"
63ab1a1b-15a7-48b2-b2d7-c1cee88e6a68,Hoareau,340,37623,Traorenec,Alpes-de-Haute-Provence,Île-de-France,"Cardiologie, Pédiatrie, Dermatologie"
a053f402-8f85-4214-abf2-7ff2e6244213,Pottier Masse et Fils,251,23403,Guyon,Charente,Réunion,"Cardiologie, Dermatologie, Urgences"
a0aa33f0-cb02-440d-92a8-9f79faae9026,Carpentier,150,73252,Fouquetboeuf,Haut-Rhin,Haute-Normandie,"Urgences, Chirurgie, Cardiologie"
7182c0f3-737f-4180-ba0f-93ba79fda9ab,Blondel Laine S.A.S.,221,71910,PayetVille,Haute-Vienne,Wallis-et-Futuna,"Cardiologie, Pédiatrie, Dermatologie"
c1f5b2ad-c455-4608-9c48-1bd248fffb72,Lesage,156,19463,Denis,Haute-Loire,Rhone-Alpes,"Cardiologie, Chirurgie, Pédiatrie"
b094b460-dfa1-4fcb-abea-6ce87a6b6cd7,Boulanger,312,79979,Lenoir-les-Bains,Loire,Réunion,"Pédiatrie, Urgences, Chirurgie"
6878fbf5-9f64-4806-932a-c34f807d4c4a,Allain,247,42989,Garcia,Oise,Île-de-France,"Chirurgie, Cardiologie, Dermatologie"
6e60aca1-8da6-4122-9324-15516c103b5d,Leroux,201,89713,Monnier,Gironde,Poitou-Charentes,"Chirurgie, Urgences, Pédiatrie"
99295215-34a9-4f9b-bb39-315947666e69,Guérin S.A.S.,341,15267,Samson,Eure-et-Loir,Aquitaine,"Cardiologie, Pédiatrie, Dermatologie"
2948fd3a-efe4-4b18-8e16-fef11b710728,Michaud,300,63887,Berger-sur-Lopes,Seine-et-Marne,Basse-Normandie,"Pédiatrie, Dermatologie, Cardiologie"
1070bbc4-9030-4f2d-88b7-f7754752df75,Launay,417,56002,Hardy,Martinique,Guyane,"Cardiologie, Dermatologie, Pédiatrie"
f1d0fb7a-99a5-4ee9-afd8-534bbbd6ad3f,Fischer,263,56811,BoulangerVille,Seine-Maritime,Mayotte,"Cardiologie, Dermatologie, Urgences"
f86cd240-1db4-4e14-849a-f5cd9c50114c,Lopez Courtois S.A.R.L.,389,61775,Moulin,Moselle,Saint-Pierre-et-Miquelon,"Pédiatrie, Dermatologie, Chirurgie"
5bda701a-7587-4f3f-84c9-899af9af14dd,Rodriguez SA,100,41349,Baron-la-Forêt,Gard,Rhone-Alpes,"Pédiatrie, Dermatologie, Urgences"
f43cb009-ccce-49e1-9e75-ae34b77432f5,Grenier,336,86608,Petit,Dordogne,Réunion,"Cardiologie, Dermatologie, Chirurgie"
8e898861-5170-42e5-a184-3abce8e02321,Thierry SA,183,58321,Sainte Thierry,Landes,Guyane,"Dermatologie, Urgences, Cardiologie"
3f49b92d-7737-44ec-96ec-7d432e928d26,Langlois,482,61989,Hernandezdan,Sarthe,Languedoc-Roussillon,"Pédiatrie, Cardiologie, Dermatologie"
72d040f0-c9e2-42a1-8988-d243fbe63ebc,Huet,370,49424,Dijoux,Vendée,Pays-de-Loire,"Cardiologie, Urgences, Pédiatrie"
f6274a9a-7c47-4a24-afd9-d170334fdf39,Michaud,376,14849,Gomez-les-Bains,Var,Franche-Comté,"Urgences, Cardiologie, Chirurgie"
b7408020-8377-4729-81b1-e44943d65d70,Gaillard,104,09222,Saint Suzanne-les-Bains,Indre,Basse-Normandie,"Pédiatrie, Chirurgie, Urgences"
ac3107c8-279e-4f63-ae5f-e1f98a3bcca6,Pichon,98,43200,Bouvier-sur-Ramos,Lozère,Rhone-Alpes,"Cardiologie, Pédiatrie, Urgences"
3baa07e9-4bc3-46ba-bdb4-0ec73341d764,Chauvet Denis SARL,461,29091,Toussaint,Aveyron,Nouvelle-Calédonie,"Urgences, Chirurgie, Dermatologie"
305d2fb6-4350-4b4e-af86-a8093feba111,Guérin,479,59464,Lemoine-sur-Barbier,Hautes-Pyrénées,Auvergne,"Pédiatrie, Cardiologie, Urgences"
fdedb46e-83b1-4a20-8f7b-922a7d2e2dee,Lecomte,52,20287,Faure,Finistère,Picardie,"Dermatologie, Urgences, Chirurgie"
f8410aca-60d5-4360-85a7-5985e12d566d,Dubois,243,13630,LejeuneBourg,Côtes-d'Armor,Alsace,"Pédiatrie, Cardiologie, Chirurgie"
0e0221ec-5c2d-4c99-967c-c0fba75fac97,Meyer,61,92464,Gautier,Ariège,Auvergne,"Urgences, Dermatologie, Chirurgie"
b061f2e2-619d-468c-8772-370225758b76,Morin,350,36376,Saint Alain,Mayenne,Île-de-France,"Chirurgie, Pédiatrie, Cardiologie"
403ee7ae-ed0d-44c7-a21a-91e3d21bfaa7,Blondel S.A.R.L.,458,03046,Ribeiro-les-Bains,Isère,Guadeloupe,"Urgences, Pédiatrie, Chirurgie"
f21376d6-0d3d-4619-ad75-47a82091e541,Salmon SARL,240,92870,Rivière-sur-Morvan,Essonne,Guadeloupe,"Cardiologie, Urgences, Pédiatrie"
6b746a34-69c6-4d89-bd0c-dd7aea67b98f,Jacques Faivre S.A.R.L.,298,40406,Roussel-sur-Mer,Lot-et-Garonne,Île-de-France,"Pédiatrie, Cardiologie, Dermatologie"
f5469779-373e-4c37-af2f-3dec9fe4b51b,Chauvin,213,30169,Auger-sur-Vallet,Lot-et-Garonne,Centre,"Cardiologie, Dermatologie, Pédiatrie"
bc0d40c1-edaf-43cd-a1c0-b59433d8dd4b,Lemaire,171,50826,Sainte Stéphanie-la-Forêt,Haute-Savoie,Midi-Pyrénées,"Dermatologie, Pédiatrie, Urgences"
56e0cfe8-ec89-4d2f-afaf-08d3313f1ac1,Marchal Besson et Fils,333,24525,Blancboeuf,Sarthe,Île-de-France,"Pédiatrie, Chirurgie, Cardiologie"
fb6890d4-1f89-4f78-a8c8-b8c011ef5002,Lopez,434,45882,Rodriguez-la-Forêt,Aube,Midi-Pyrénées,"Dermatologie, Urgences, Pédiatrie"
5d304210-a20b-4caf-b6f7-c84c688a7797,Moreau,354,39417,Sainte Michel-la-Forêt,Corrèze,Limousin,"Dermatologie, Chirurgie, Pédiatrie"
378e77e8-66c6-464b-95ee-62eb87e519c3,Ruiz SARL,487,73929,Sainte CharlesBourg,Guyane,Corse,"Dermatologie, Pédiatrie, Chirurgie"
65a43b09-cc1a-4bad-b22e-b3729525ae53,Hernandez,122,19983,Devauxnec,Morbihan,Alsace,"Dermatologie, Pédiatrie, Cardiologie"
9106a169-1f16-41c1-bc7d-744d78f4b875,Samson et Fils,488,97856,Sainte ÉlodieVille,Saône-et-Loire,Bourgogne,"Cardiologie, Urgences, Dermatologie"
f21e356c-86a2-4838-80ce-c95eddd1ce85,Huet Pinto SARL,433,93091,Devaux,Ille-et-Vilaine,Rhone-Alpes,"Cardiologie, Urgences, Pédiatrie"
b43a7343-6338-4049-9ca2-61d533d01d8e,Neveu,448,46077,Clerc-sur-Lefort,Somme,Saint-Barthélémy,"Cardiologie, Chirurgie, Pédiatrie"
b8e70068-d04f-477d-b811-21189224896f,Benoit Chauvin S.A.,235,38275,MauriceBourg,Vosges,Rhone-Alpes,"Chirurgie, Pédiatrie, Dermatologie"
bae9a756-7054-4e30-9d7c-4cb6a6dc3f6f,Renaud SA,250,32154,Pasquier,Alpes-Maritimes,Nord-Pas-de-Calais,"Cardiologie, Urgences, Chirurgie"
59dd45c3-2051-4f6d-b436-31499e440e0c,Blin,309,16009,Royer,Aube,Centre,"Pédiatrie, Cardiologie, Chirurgie"
f4e0646f-fcf7-432d-99fe-9c2a958f01d2,Bousquet S.A.R.L.,451,36000,Gillet-sur-Millet,Meurthe-et-Moselle,Picardie,"Urgences, Dermatologie, Cardiologie"
dabcff50-72f8-4784-9bf4-d52ad84958bc,Bègue,491,00772,Saint Aurélie,Finistère,Guyane,"Pédiatrie, Dermatologie, Urgences"
540a1a75-77ed-4762-8cbf-ae312ccb2735,Boulanger Gonzalez et Fils,264,35037,Hubert,Guyane,Corse,"Cardiologie, Pédiatrie, Urgences"
56660524-a150-4faf-ab42-70073117d772,Grenier,349,46648,Leclerc-sur-Mer,Tarn-et-Garonne,Île-de-France,"Cardiologie, Dermatologie, Pédiatrie"
dec3a57b-8ad1-4e78-a758-013b945b7477,Meyer Alves SA,374,94076,Sainte Gilbert-les-Bains,Gers,Guadeloupe,"Cardiologie, Dermatologie, Pédiatrie"
0f9fbb4e-b988-4073-9bcb-0b3469a2e20b,Bourgeois S.A.,257,93311,Camus,Meuse,Martinique,"Chirurgie, Urgences, Pédiatrie"
1bb7f511-f759-41fc-9808-49855ca43403,Bonnet,58,25262,Saint William,Aude,Haute-Normandie,"Pédiatrie, Cardiologie, Urgences"
a0c7df75-f6f5-4b5f-9fdd-cf603fc724c0,Maillet S.A.S.,288,38621,Cohen,Hautes-Pyrénées,Polynésie française,"Cardiologie, Pédiatrie, Chirurgie"
ee0aaca4-ad27-4898-8a92-972edfcbb55b,Paris,480,81180,Garcia,Aude,Île-de-France,"Pédiatrie, Cardiologie, Chirurgie"
9306c90a-4571-4cc6-b3d9-52a125977e85,Leroux Rousseau S.A.R.L.,254,01975,Lemoine,Seine-Saint-Denis,Mayotte,"Pédiatrie, Chirurgie, Urgences"
bcc23e5d-4490-4390-ba2d-ffbcffbe1d5c,Launay Joseph S.A.R.L.,204,25127,Bertrand,Orne,Île-de-France,"Cardiologie, Pédiatrie, Urgences"
6420f3b6-abf6-4de9-92f3-ef7e5994f9d1,Leclerc,496,03054,Dumont,Haute-Savoie,Alsace,"Dermatologie, Urgences, Cardiologie"
c4d2e26c-6aeb-402c-820d-d59e2847df6f,Neveu et Fils,188,06831,Goncalves,Ille-et-Vilaine,Franche-Comté,"Cardiologie, Chirurgie, Urgences"
67f7957d-791a-4aa8-9370-1be99c7db136,Julien,289,67922,Saint Laureboeuf,Indre,Basse-Normandie,"Cardiologie, Urgences, Dermatologie"
0078d21f-d909-4cb1-8434-623ef4c7e961,Caron,349,29232,Colin,Gironde,Languedoc-Roussillon,"Dermatologie, Chirurgie, Pédiatrie"
c73e80cf-895d-4aae-873b-f07f5f927850,Vallée,308,39140,Raynaud,Yonne,Saint-Barthélémy,"Pédiatrie, Cardiologie, Chirurgie"
dfa5721c-43bf-4e75-87ed-4138a2ad423b,Moreau Chartier S.A.S.,83,70942,Maillet,Vosges,Guadeloupe,"Pédiatrie, Dermatologie, Urgences"
bceb681e-2007-43c1-9122-00c685995f35,Perrier Barre S.A.R.L.,173,40712,Vallet,Mayotte,Lorraine,"Urgences, Pédiatrie, Dermatologie"
a43560c5-f6d1-42bc-bc2e-f30675393d40,Gosselin,154,64296,Rossi,Nièvre,Haute-Normandie,"Chirurgie, Dermatologie, Cardiologie"
7cf63c6a-ab15-4110-b90c-cafb0a012b34,Le Gall SARL,169,08485,PierreVille,Tarn-et-Garonne,Province-Alpes-Côte d'Azur,"Pédiatrie, Chirurgie, Dermatologie"
40c8ce77-368d-49d8-b503-6da1f64e3b5a,Lévêque S.A.,184,06937,Sainte Céline,Seine-et-Marne,Saint-Pierre-et-Miquelon,"Chirurgie, Cardiologie, Dermatologie"
f92e0989-902a-45ee-a0bf-e87b71e54fb5,Gaudin,396,97901,Gilbertboeuf,Marne,Rhone-Alpes,"Dermatologie, Cardiologie, Pédiatrie"
7c167791-4e4f-422e-9098-92c465ca6d7d,Ledoux,176,97559,Bernard,Yonne,Languedoc-Roussillon,"Urgences, Cardiologie, Dermatologie"
0635e4b9-fac5-4df0-9501-fe514f77d526,Fouquet Faivre S.A.R.L.,349,25951,Meyer,Loire,Nord-Pas-de-Calais,"Urgences, Chirurgie, Dermatologie"
ab13e0c0-9754-48d7-aca8-429388a749fd,Coulon Coulon SA,283,17939,Saint Célineboeuf,Var,Champagne-Ardenne,"Chirurgie, Urgences, Cardiologie"
a1fc4fc9-5d47-4210-afaf-3e5fa61f587d,Bazin Martin et Fils,267,06996,Guillet,Haute-Garonne,Basse-Normandie,"Urgences, Pédiatrie, Chirurgie"
3956b8e1-696d-4850-a26b-237d0c905af5,Delorme Guérin S.A.,298,17987,Saint AlexBourg,Guyane,Basse-Normandie,"Dermatologie, Chirurgie, Cardiologie"
932bc1b4-2365-45df-bff1-a7c5a0935786,Joubert Dupré SA,203,16657,Martin,Bas-Rhin,Île-de-France,"Cardiologie, Dermatologie, Chirurgie"
30192427-6338-4a61-aa4e-b863dd39f760,Faure Gautier SARL,300,77370,Le Roux,Charente,Guyane,"Dermatologie, Pédiatrie, Cardiologie"
68a9b394-b2bf-4473-85e8-b40e572a2b45,Maurice Pons SA,396,51606,Besnardboeuf,Aisne,Limousin,"Pédiatrie, Dermatologie, Chirurgie"
c7aae012-58b4-4d63-9f68-16620fe1905c,Fouquet,210,34323,Lemoine-sur-Pruvost,Aude,Pays-de-Loire,"Chirurgie, Dermatologie, Cardiologie"
9b16e266-8eaa-4ed5-a4e5-18303be126f8,Brunet,366,52509,Maréchal-les-Bains,Hauts-de-Seine,Languedoc-Roussillon,"Urgences, Cardiologie, Pédiatrie"
a9627dad-fd99-4de2-8888-4516bcddb5ce,Leblanc S.A.R.L.,159,72662,Bruneau,Hautes-Pyrénées,Wallis-et-Futuna,"Dermatologie, Chirurgie, Pédiatrie"
9ebb5d09-8f11-4e76-aafb-285101c0675f,Chevalier S.A.S.,120,21619,Lefèvre-sur-Monnier,Seine-et-Marne,Rhone-Alpes,"Dermatologie, Chirurgie, Urgences"
511b1603-2459-4235-922a-2b459406d4a3,Alexandre,287,56009,Mahe,Eure-et-Loir,Corse,"Dermatologie, Cardiologie, Urgences"
eb6f9ee7-8694-43b9-9589-dfd49fa0e986,Traore S.A.S.,179,31500,Lebon,Guyane,Basse-Normandie,"Chirurgie, Urgences, Dermatologie"
2bee294a-1b76-48e9-946b-45e8665737dc,Maillet Leclerc S.A.,457,67933,Couturier-sur-Boyer,Charente,Aquitaine,"Chirurgie, Pédiatrie, Urgences"
0bbc2115-a7f2-4a73-986c-3f2ac5914ac0,Pons,99,99975,Sainte JulesVille,Seine-Saint-Denis,Auvergne,"Chirurgie, Urgences, Dermatologie"
b5030661-0add-4e07-85b2-9acc644198e9,Mendès,404,04155,Joseph,Finistère,Aquitaine,"Cardiologie, Pédiatrie, Chirurgie"
22d1c143-3ac9-43d2-bccf-22b3aca433de,Vaillant SA,462,41656,Petitjean-la-Forêt,Calvados,Alsace,"Dermatologie, Urgences, Pédiatrie"
b36d9a5b-e899-4730-983d-42a4292cc3b2,Guérin Mendès et Fils,367,06889,MendèsBourg,Meurthe-et-Moselle,Île-de-France,"Urgences, Cardiologie, Chirurgie"
30f772fe-5dfe-417c-bb49-0d757f9b7c9b,Dubois Leroux S.A.S.,62,57766,Pierre,Essonne,Poitou-Charentes,"Cardiologie, Dermatologie, Chirurgie"
31d392e9-a2c2-46ae-80ef-ec6aa19993d2,Arnaud,303,97377,Sainte Diane-la-Forêt,La Réunion,Réunion,"Cardiologie, Dermatologie, Chirurgie"
cb7fbd01-02fa-4cc3-97f1-fe925b0df584,Guillot,415,17167,Samson-la-Forêt,Yonne,Basse-Normandie,"Pédiatrie, Cardiologie, Chirurgie"
e282ad3c-5aa3-46d7-994d-c71db215bdb8,Lebon,202,58110,Sainte Maryse-la-Forêt,Ain,Rhone-Alpes,"Dermatologie, Urgences, Chirurgie"
af504e0e-684d-4916-aea8-7ea0aede6516,Legros,351,23979,Saint Thomas,Ille-et-Vilaine,Franche-Comté,"Pédiatrie, Chirurgie, Urgences"
0b18e4ce-fa4d-46eb-9cf2-08e2a97e0cc8,Da Costa,62,79570,Saint Henriette,Aude,Aquitaine,"Urgences, Dermatologie, Chirurgie"
962e3f51-dc7d-4d9e-b204-d3e976d6ffb7,Pelletier,197,19497,Sainte Danielnec,Territoire de Belfort,Auvergne,"Dermatologie, Cardiologie, Chirurgie"
6ebec216-79a2-4160-a0f7-5b7ee06593a5,Georges et Fils,385,27440,De Oliveira,Rhône,Martinique,"Pédiatrie, Urgences, Chirurgie"
aa921cc9-626d-4a9a-a7fa-9f4d2e66d264,Vidal,412,97545,Delattre-sur-Roussel,Aisne,Poitou-Charentes,"Dermatologie, Urgences, Chirurgie"
756cafd7-5b50-4b99-b2d7-a556cfaad1d9,Masse Noël SA,420,30781,Loiseau,Tarn,Lorraine,"Dermatologie, Chirurgie, Urgences"
28689e58-2852-4fc8-adc7-96d2901cf9a4,Moulin Duhamel SARL,309,61814,Dupuy-sur-Daniel,Dordogne,Saint-Pierre-et-Miquelon,"Dermatologie, Pédiatrie, Chirurgie"
71dcf36a-6f41-4a9f-92b5-4e14f1f61d0a,Maillet SARL,237,88994,Guillouboeuf,Vosges,Wallis-et-Futuna,"Cardiologie, Urgences, Pédiatrie"
bffd8f44-0bd6-4205-9964-1aa83562320d,Boulay,199,78179,Boutin,Ille-et-Vilaine,Rhone-Alpes,"Dermatologie, Pédiatrie, Chirurgie"
38992a86-c8d6-4af4-b6d4-2d9dc8e582cc,Chevallier,446,95172,Sainte Geneviève,Haut-Rhin,Alsace,"Pédiatrie, Chirurgie, Dermatologie"
151bf7c6-2281-43f8-b96e-95bffc454044,Gaillard,50,46618,HardyVille,Sarthe,Nord-Pas-de-Calais,"Chirurgie, Pédiatrie, Urgences"
c76066a5-4ec5-46f2-8f13-089a6b53f08d,Pineau,493,16923,Rousseau-sur-Chevalier,Saône-et-Loire,Champagne-Ardenne,"Cardiologie, Chirurgie, Pédiatrie"
a695570a-c250-4900-8b83-291233bed632,Dupré Gomes SA,73,04660,Teixeira,Allier,Wallis-et-Futuna,"Cardiologie, Urgences, Chirurgie"
d53787d5-34b3-4cd3-b0c1-758dc4528f92,Lamy,63,74627,Brun,Nièvre,Nouvelle-Calédonie,"Urgences, Chirurgie, Cardiologie"
e5a0ca1f-431d-4209-8ab2-b04d0f1ec6b9,Bouvet,274,37101,Saint Frédéric-la-Forêt,Bas-Rhin,Saint-Pierre-et-Miquelon,"Dermatologie, Cardiologie, Chirurgie"
631115a5-d046-465d-be16-ee94675d2a64,Martel SARL,488,81550,Devaux,Loir-et-Cher,Île-de-France,"Urgences, Pédiatrie, Dermatologie"
d8321e79-faa0-461d-ae41-6aaf5bb6fb2f,Vallet Leclerc et Fils,70,19196,Marion-sur-Lagarde,Haute-Saône,Bretagne,"Dermatologie, Urgences, Chirurgie"
0cb99055-f34d-40d1-a3e5-be872988c80c,Pelletier Delannoy S.A.R.L.,108,33672,Sainte Capucineboeuf,Pyrénées-Atlantiques,Poitou-Charentes,"Dermatologie, Chirurgie, Cardiologie"
9603877e-6161-442f-bfa5-9b24320b05d1,Lenoir Michel S.A.,231,88098,Saint Élise-la-Forêt,Puy-de-Dôme,Lorraine,"Cardiologie, Urgences, Dermatologie"
6598d560-ee20-45c7-96f7-42c57eb19ab2,Lejeune S.A.R.L.,117,34626,Robert,Indre,Guyane,"Urgences, Pédiatrie, Cardiologie"
